% Generated on Thursday, 14. May 2015 05:34PM
% This ARFF file was generated with review data from the following game(s): ['Counter Strike']
% It is useful only for trying out machine learning algorithms on the bag-of-words representation of the reviews.
@relation reviewer_experience
@attribute string_attribute string
@attribute numeric_attribute numeric

@data
"one of the best games, ive ever played. i will recommend it to everybody, who wants experience some oldschool gameplay. <3 have played it about 2000+ hours together including all my accounts. sadly, there are not that much lans and tournaments anymore. if you have any questions, than make sure to add me on steam. ;)",67.3
"this is a very fun online shooter! no matter how much time passes, its always fun to hop on and spend a few hours playing.",23.8
"even if this game was released in 1999, its still one of the worlds most played games! i really recommand this game, to any person who like shooter games! ;)",864.8
"honestly i prefer cs:go, but in this game you can have a lot of fun playing with friends in surf or zombiemod servers!",82.6
"just classic, for me it is better than other cs games.",863.6
"i bought the whole cs 1 anthology.great time-terrible decision. lets get to the point-when you start,you..well get blasted in the face.honsetly when i started on the scoreboard it was 1:15 so yeah. glock,usp,deagle,mp5,famas,galil,cv-47,m4 and awp that is going to kill ye most of the time. have fun buying and playing :)",139.5
"i could play this game forever! *_* ...and not get bored.",311.7
"great game, old but gold. i dont get bored at all",0.3
"this is still the ultimate fps in terms of skill and balance. i have yet to find another game that has come close to the level of skill required to become a professional.",277.5
"hi >> where the d3d mode??? i dont have it ?? only open gl and sofrware???",5.0
"this will always be one of my favorite shooters, great fun game.",22.5
"my cs is not working properly as it shows a black screen on opening",71.9
"best game ever created! i may not play anymore, but this game will always have a place in my heart...",98.1
"i love this oldsql game - my brother plays i more then myself, but it wouldnt be boring :p:p",819.7
"cant fight it, best game i ever played. no further information needed. <3",2683.2
"good game of all series cs,but have 1 terible bug when you playing on laptop you use 2 videocards and can be bug with craphick 2d ....",43.4
"a classic from the heyday of quake, warcraft 3, and brood wars. the game that gave e-sports a face and a true legend in its own right. still rocking 13 years later with one of the biggest communities on steam. the one, the only, counnnnnnterrr-strikkkkkkkeeeeee!",294.5
"classic superb multyplayer game, but till steam the hot air is out. is it the servers? the players? the stupid fan-mods? i dont know....",7.1
"oh! the classic counter-strike... the first and best fps ive played. it just brings sooo many memories playing with friends, so many laughs, etc.. if youve never played cs, please, just quit life!",27.8
"counter strike is one of the best first person shooter in the whole world, its so funny to play hns and other gamemodes! yes i recommend this awesome game! 10/10 little cats!",44.4
"looking for online gaming.. this is the best solution.. :) .... i have csgo still prefer to play this..",714.7
"oh maaaaaan this game.. what can i say for this master piece for only 8euros ? if you didnt triyed yet i dont know in what universe are you living",542.5
"cs is fast paced, intense, and satisfying--this game will not disappoint. this is truly one of the best mods for one of the all time greatest first person shooters ever. :)",255.3
"i have been playing this game since i was very young. now, im still playing it. i still remember the times when i was playing with my friends on our own server; such great days back then. 11/10 without any doubt.",57.3
"this is a really awesome classic game! if anyone ever played it, she/he will never forget about it! deservers the 8 euros, and also you will get condition zero!",78.5
"old,but awesome game.i play hns.hide n seek.i recommend it you can try to buy it.",38.1
"plz delete my cfg of cs16 in cloud cant do nothing black screen",21.3
"this game is legendary!!! any online fps fan should play it.",141.9
"good game. figure out the camera for me. looking around doesnt work.",0.2
"this game truly has changed and as much as i wish i still enjoyed it, all the changes have turned me away. i will always recommend this game but for myself, i will stick with go.",18.2
"its a superb game doesnt lags normally via steam i recommend to hav more plugins in this defaut game",144.9
"this game will always be my favorite counter-strike and its a game from my younger years that i enjoyed. not alot of people play it anymore but its still good. id just get a bunch of friends to buy it and have a 5v5 lan. c: :3 <3",97.9
"no fps game will ever come close to the original counter-strike. its a shame the days when everyone played it are gone.",568.2
"the game where walls are made of cardboard and are penetrable by everything except knives, and grenades are bigger than a seedless watermelon. 10/10 would recommend to play with fodder and i and completely and utterly find the game unenjoyable after being constantly wallbanged.",232.9
